what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135006054
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1525135036987
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135040457
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1525135042171
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135042426
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1525135044625
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135045607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135076377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135089464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135092272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135094512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135094655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135284440
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1525135290241
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135291077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135335883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135336311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135340712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135434472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135477953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135502456
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1525135512391
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135512483
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1525135517938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1525135521234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1525135521855
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135522409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1525135522411
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1525135536819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1525135576138
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1525135604497
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.performTextSearchWorkspace",1525135604520
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135623532
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135803558
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1525135824155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135864639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1525135884289
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135896705
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1525135915845
